user_id,category
AHH74UTDYQPVBMM4HEEMRAU2DNMQ,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AFKKM4SXCCLJDRUQUZ6J4W7HLDYQ,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables"
AFXA73X6367FW6C7AQNXOTR7BZ3A,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AH34W5DLRK5DLTLP73YKFLTTKWAQ,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables"
AH42ECAG6LPCU22T5BYN5OXQO74A,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AESPOE5Z2FMNU577LDO7HKJCEDOA,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AGTN6JPEMBFO4TWE6KBORDHUBFLQ,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AFSQ45FBSMOSSRWIPLZFD7UKF6SQ,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts"
AGJUSTWREQRCTY3KJHDL6I2MZDTA,"Electronics|HomeTheater,TV&Video|Projectors"
AFYOI4QB47I7I4QHNU3PF6ZZCAEA,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AG6BJSKUOVW6DOSEHJ6OLIDCO5MA,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables"
AFWESPH2F54JGI3PJYU2NINBVCAQ,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters
AHCVVEWW2RUKPIMC63N6LXF2DQJQ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AGT2U62GEVEA2CAXYALEPKOKBLAQ,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables"
AH7535IQDY5KVV2I6ASNOZJC4KAA,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AFRFZ7MZMMLKCQJ726M5IWMCUUKA,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts"
AEGZAYS4PGUN7JSO2F4KZDPBJTPQ,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AHLV4POL25DONGJ2Z2BDVAI72QEA,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AG6CREU25N6P2H7RCHNIU6GGJ5BA,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables"
AF3KXMJ35ELNULRGLJMSPONWTBLQ,"Electronics|HomeTheater,TV&Video|Accessories|3DGlasses"
AFSOR5M3BW2YXCRDCQKOL2V65TGA,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AFZT774FU3LOJGEW7JSAXOD24OBQ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AHNCUNHIZXTMX6V4WVDHJVC6YOHQ,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AFQXCIIKXSM2VN3IHACSKPZ3PEGQ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AHM35ZOWV3MFJWNPDZOGEEHDWCJQ,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AG3J37R72LBQQ44KNHS3X3ZYQK5A,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AEFVBBYV2B2FDYETNBPLPC5ZBS4A,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AHUXDK77R5GLFKEDEMYFDNCN2OQQ,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables"
AG2CJB47VQE4AVBUYWE7TYPVMYHQ,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AEXKMEVDTMU6TP5NMM6O242XCWHA,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AGJ42BXEHWTZHDEWDT6WH6PRY62A,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AGJC5O5H5BBXWUV7WRIEIOOR3TVQ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AEY5PQYPSQDGMJCPRPSLJKFM6ELA,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions"
AGL3JTQ3ZE2OROHL44I2WVDP2Y2A,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
AGQYZLWPXBTZCFFSJ7N4E5MU6FQA,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers"
AHOYUSKWQFXDLOTRT43FCSHP3WIA,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AGHG6WZFWKAYCOJU6QMZHYDRE54A,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AEC6UDCEAUIBIFHGQDQ4KR67GC4A,Electronics|WearableTechnology|SmartWatches
AHUGCKS7YANTMDYINXQG2UDTU4JQ,Electronics|WearableTechnology|SmartWatches
AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,Electronics|WearableTechnology|SmartWatches
AG3SQH676VN5EH4NDNGVVLML6RZQ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEREO7C5GLYYYV6YXK7X4UCCQTJQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AG44HJB2AMIVHAGQZ2WGWONERKCA,Electronics|Accessories|MemoryCards|MicroSD
AFGHRQK34D54OXQCRGX5K3XTR66Q,Electronics|WearableTechnology|SmartWatches
AE27UOZENYSWCQVQRRUQIV2ZM7VA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles
AGPBZBEFPFL64PWRZX32JSZUHDMA,Electronics|WearableTechnology|SmartWatches
AFE54I72EV2YOL6POJCHHP3Q5NWA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AGOWF5LLDDKUJTPYF4WOO5RKT4JA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AH4OX4YZN7FYK5EGLIGSPL7V5GEA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFIJZPIDNQJFJUO46X7TVPBDYSCQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEIYWH2ASVIR6LTJ2JBXPQLOUYNA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers
AF4MVO4JNFDEPWFKZO62OAJKRIWA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AHHN6OTOZ24Z3BWFJHUPDGRMSVCA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AGHVT7WT5L4HJE2K7U2JG2YCED2Q,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles
AH6ATQVI2YBUXDHJEADXMVOBBT2Q,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AF3JE3MHGVCOATHASUTMN3VGF3UQ,Electronics|WearableTechnology|SmartWatches
AH2OARRWRYKQNYKCWGQKO3NOINQQ,Electronics|WearableTechnology|SmartWatches
AHJJY3GFDJFTDTX5536IMIXVNCNQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AGAELRYPMTG5SADZPDYB343EASAA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,Electronics|WearableTechnology|SmartWatches
AF526AFELIHNPVD5FL7SX5YLF35A,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AF7B5AJJZP2WKRD74Z45L7YDOEHA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AGDDIKK55GNJNHHGBYXRZNFAJVSQ,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters
AHQIYGWISGS2IQAQ3OM4IZHKIV4Q,Electronics|WearableTechnology|SmartWatches
AEL5HU25IP7YT5WK3LXNC5M36NBA,Electronics|WearableTechnology|SmartWatches
AHWRZWPCTG6ICA7WTNLNNZXWFI5Q,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AHPBU5B6HIJJUIPIX6GIPYKPNZ3A,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers
AE4755NP2P2WIA3W6UZ4GBQUMYJQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AGUFJYDE6UKS5WLQYUXYVT5OTWCQ,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Tripods
AEW3QDKETJO6JJTGK5JI2ZW2PA3Q,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AHALPOEUQFGXEZR6NQ64ZI3EIYXA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AFDRGTOQGLLJ3FEYVGQHQY5XYERQ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AGB2L4VZFZQISJ44XSXNEQOKSTVQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFLMOZFV4PMKSM3JHJ7ITUT6OVBA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AFBVVELP4GVFVUNT2JCI5JHVGRWQ,Electronics|WearableTechnology|SmartWatches
AHTVBHRLCBX5E5GBPONFYZLCNBGQ,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks
AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,Electronics|Accessories|MemoryCards|MicroSD
AE5X7F5K6HASKKQZGUJEF3VZFRRQ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AGRV2QBB6JEZZOFFU2SXQ6MD4FKQ,Electronics|WearableTechnology|SmartWatches
AE3SQVHSPJCIM3FT4MYLZOLX2ZSA,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AHPK4PXDZS4FBECPMPFQOZRLDPAA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AENDUJB5OZB6K4DYJJ6JCWFTSRCQ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors
AHDANFLZ6CRP3NUAFEG5KMPPZOFQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AHLYJKN3B45FGUXNLI7HBJRMQXBA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AF535RV7I3GDWBJZWB7HOLHYAUFA,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AFZRJWGYUFNULZQLL27PLZYMTYFA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AHCZZTKJ5WN7WJSQU3HWL2LK6XQA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFAKEZV7KMVT2SGF4KYWXGQRIW4A,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AE6CROVUGPHR7BRT5JASNRWSPBVQ,Electronics|WearableTechnology|SmartWatches
AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AFLBLMPC4WUEDUWHLHBQVY5AKH2A,Electronics|Mobiles&Accessories|MobileAccessories|Décor
AEJLOEHISUISLO2Z4RE2TO2V6NGA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEKSR7FVH2XR55S47DZZLAFA4KHQ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AFIC3QEUDEWLWIHED5B64254Q5QA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AFLKEO2K6COQHU2DXPFV54VSZYDQ,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles
AE2OFVZSIE6KSBAPG6GMKCER35LA,Electronics|Accessories|MemoryCards|MicroSD
AFG3EU556AXTCQXSTGYD2ACM5H6Q,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AE55KTFVNXYFD5FPYWP2OUPEYNPQ,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AFFOR2CVZKO4LFXRBJ2WEQXRHDKA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AFDITJCB5D4EOPYZKGP5RGRJFVLA,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AHECNVXSW6REC5TOGBH6OJXIBL4A,Electronics|WearableTechnology|SmartWatches
AELBDTDLN6LH4TEVDSSVNVRMHOTA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEJKUZQM36XSQ4JKVC4UBWE5YJJA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AGPVN62QTZNEHCVDPA4237YQ5VMQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEN657OFUBBVTAFRFCOOUKFBNQ4Q,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles
AGQIXFPHABUZ2WPETGRYDB7VSMXA,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AHJHHQWQ25VCIQHG5XMZN5MRZFYA,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens
AGZD3RPRHHX2DKW6TEB65JLH5S5A,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers
AEYLB6L333GKGCRGR5N6NDB335TQ,Electronics|WearableTechnology|SmartWatches
AH7LW3BCJBLCZTMWBOFL33UGIRBQ,Electronics|WearableTechnology|SmartWatches
AFTS5BKDRY7Y23B27UVBE2V6TOHA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AHCJOEQEARI6IQ2XGJ6HTGQSRUXQ,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AGYPVBWZGS5N6B4LBSHETPVHMKUQ,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts
AHZNSNBVKQR4OGJAQHE4DCDA4YHA,Electronics|WearableTechnology|SmartWatches
AFICHFCZ5WJJOZ6HM67EQ2L3YYTA,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases
AGGXWYRLPMULBPR7OXPEV6SNOMIQ,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AHFDZC2Q6XYLTF2H645HIE2ABOTA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AG2WVO7W7ODQCKIFZ4EEIQSC5Y7A,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens
AHXMSMSLFDG7IIBBIVO6DY5RPVCA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AG2V3QSA4MVD6RPA5UGUMYMH3PXQ,Electronics|Mobiles&Accessories|MobileAccessories|Décor
AH3PBQI6DTRU4WDPCYH47DK2JQ7Q,Electronics|WearableTechnology|SmartWatches
AE3JIMEZHC22EA7YZAUQF7VOUIFQ,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AEJHP62NHRVRCWIMXUODSZLSBNUA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AFO7LXSMPQDD7JG6I5QARG5I4N6A,Electronics|WearableTechnology|SmartWatches
AGW2NIO4JHGF3E4YYX74PSRCAKOQ,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles
AFJ4ZH2VBT7VFHQNRMCEX2L2LBUA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AES2J44MJ3FMUE6NIAJTOUQCQIWA,Electronics|WearableTechnology|SmartWatches
AEIOP36AQPGVLNNTDXHSUSVIRO3A,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AGD5KTBDTS26I2SB3B7LCYBR6U3A,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AHVEG7WUVHTOAT7YZ2Z6VNJCBYYA,Electronics|WearableTechnology|SmartWatches
AH3LHRL5P4YAVOQQCH72G2PJFXSA,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
AFXUMOU3PMUQEHSYTB7SBVYFN34Q,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AE3XH7AL52IBMYH77L5KO4DGTCDA,Electronics|WearableTechnology|SmartWatches
AH3DPBR7M2QD4UAT3SOYSFP4WTAQ,Electronics|WearableTechnology|SmartWatches
AGWQCZIF4W7MPCFGEWBBYGVWS22Q,Electronics|WearableTechnology|SmartWatches
AE5DHPL6NSPL4NZU5YM6P2U67ZSQ,Electronics|WearableTechnology|SmartWatches
AGNJW4JB3SQZZEVJCOR6EXOTNMOQ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AHOQPLT222WN4LQV55XMUEZY6MAA,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AFAKLGJPBTX3EWCXJWB6TF4LJOXQ,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AFSRFIJ7SMY5WDUSEHB4FW3ZJHBQ,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts
AFUDD2HQICGHV2X6MXURZJ3FFKTQ,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts
AGPLH6XWDVSULDCZOFJRM6XNTNXQ,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AGY4ILCL5CCENO25T2FOKOESHJTQ,Electronics|Mobiles&Accessories|MobileAccessories|Stands
AFBPBZLHAOY5FLNKXSMY7R5NGW4A,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AH3HLGFYASB5KSFZRSQVOQF5BKKA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AFPMBWVYFY6T7W3RZXDGZUPYNKPA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEE5XXQWRVZSVDNYTBDR3BY4PHAA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles
AEZH7UN4SKV7VKJ3NYH7D7CBHA4A,Electronics|WearableTechnology|SmartWatches
AFWOX5BA5QS5TCVTNV3EHQXOSCLQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear"
AGQVEI5FN545VZMNGYRR752JCSUA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AFF3MID2VKCRG3UPIGY4OPDLKNBQ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers
AHJTLVVBATTLS7X3LPKL2MVJM6VQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles
AHUKIXVRPVVYYRQOUGWBDYO7RFDQ,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases
AFBLFBJHOW7CQX62SQP7S3QJCFVA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEYESC4XEIJ23NANPR3BK2GGXS2A,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AHSYI7EUDN2RNS2IPMGAS5MKLXPQ,Electronics|WearableTechnology|SmartWatches
AFZECWTOM2GUH3T67XW26DXUIJNA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AHCY2NLFROLZAQ3YQAKVF3DMHB7Q,Electronics|WearableTechnology|SmartWatches
AHH26HAPTOI5Z52DFLNYU5TOLWCQ,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AHR4WZ6M4WXGQP65Z6SSP4LBJJ7A,Electronics|WearableTechnology|SmartWatches
AFEMYJODFSKRPR4XTYKCPXMCO4YA,Electronics|WearableTechnology|SmartWatches
AFQUZXA3JPEY4SN7Y772C3Q55IWA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AG4KZO4DB3TYVVMBWPWMMJGD4ZYQ,"Electronics|Headphones,Earbuds&Accessories|Adapters"
AHN6E6FWRU4KL6CALQVHR3IUMIAQ,Electronics|WearableTechnology|SmartWatches
AHROIYVXUABAGL5GUFHMEZK3WQQA,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases
AEJSMM2J65DGILOOHC24C74VWPBA,Electronics|Mobiles&Accessories|MobileAccessories|Décor|PhoneCharms
AHZWXUWE3RGLDH4JJUK3HT3VMBJA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AEXCQMYUSJFK3Z4POJQTN7YOHRVQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles
AFUWV4HNHDWYGFGEHEMCKPR7HPBA,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors"
AEQRBL6PVEWH7MEXRN2ZI6FDU54A,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases
AG3EJCPDMWMFHVD75JLK6447GEYQ,Electronics|WearableTechnology|SmartWatches
AEGEOVAES62OFGQTSPSDSQ5U7SHA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AFPYH3UF3GB4RNX3MX46AXFM2FTQ,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks
AF33ARIIERSZ4KGYWLBGIJO3PUQA,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
AFQ7AUYJOIE2HH63KIUQK45ENQ2A,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers
AHYXJP46LXOTLZ5FXX53OWHFNWXA,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks
AEI2GKBIJPYIB7KUV7EKAFN5P4IA,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
AETBZL6TIGY24P3Y6WNN2BNIZIDA,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Shower&WallMounts
AHBB6UBYHJ5FH2BUFQ2BCXHWQFJQ,Electronics|WearableTechnology|SmartWatches
AFAYH4FG2MUZTFGDVONVIOV4W3KQ,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters
AEAX7BRPDS3NSYCZQBQDL5DGZDVA,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens
AGGDISUCB6COXRY7SCEYULDTYJSA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFNMA3FQAONYMREOFLNYF2RV4AOA,Computers&Accessories|ExternalDevices&DataStorage|PenDrives
AF4AWOIIGQUD4IZ6QNWXVHL6OKTQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"
AGQ3YJHNFI6CFAOTHMHNA3BEH4AQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets"
AECQPIQJEIF5ASVCNW43FEDLAATQ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks
AHDTCW665XEPKY4WAUG3DREFCCYQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AHE52HKDGFCWSQO7STU7NRWWHTWQ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands
AGG35S7QJCAA7Y4FOAUY6IXKP75Q,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFU4JDUZDD6N5MUGLULCRLUQLHDQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear"
AFHFQB5UN57HBBYIGBV4YYZDXSZQ,Electronics|WearableTechnology|SmartWatches
AGBB4DAVTI36DUQN2NLQNXJLG37Q,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFNGZSZUISNZ2SMAN3L3OALQXS2Q,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors
AH3VUICGCKITW2W3TEED2EIY3ZTQ,Computers&Accessories|ExternalDevices&DataStorage|PenDrives
AEKLQGYWRYPMVY7BPBGHFZHW2KHQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"
AGORBC2ADNWTLGRWKCZRO7GOG7RQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"
AECPFYFQVRUWC3KGNLJIOREFP5LQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AF2PEMNSWZSUIHRAPJGOPJ7GAF6A,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards"
AH5ZFNLZLJW24YKDQMDHCWGT3MLA,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,MusicalInstruments|Microphones|Condenser
AF37SWB5BJAXD6F2Q74M6HJIHADA,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries
AEVPRYZLGHNMEZA5BYGIX36LYZXA,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens"
AGXGYUPGIFDGD6LPTVB2XVE7JWNA,Home&Kitchen|CraftMaterials|Scrapbooking|Tape
AFYMFZN2MFKODDI25OZKLO36LCHA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AEY3XQ3NAOS4ZK53VDEVWJ72UYMA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AGUV3QWPJUZF72A7TRV5XZLSRP2Q,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets"
AFWREBMJRX47V7TJD5E7VUBKZY3Q,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
AHLLRY3ISUM56WO2EJYCDE4J6E3Q,Electronics|Cameras&Photography|VideoCameras
AFJ7UDS63R5ITGAMOSRK7KNWHSSA,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"
AEU3E6TTMRR3RHIFOK3IF6XYSDLQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets"
AEDCAWW6MGT4UO4RRH7NOK3EH5SA,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods
AGGSPBWHNKPM222VK2PCN4PHRMWQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AHTYSJ2UVZO5LT77K37P423ZMQXQ,Computers&Accessories|ExternalDevices&DataStorage|PenDrives
AFLLCZFPCLWLDKVX63KDI75LX7EA,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
AFES6HMBN5CAV5HWKASX5HS743BA,OfficeProducts|OfficeElectronics|Calculators|Scientific
AETEHTDQT4GMZAJW5NTRO77AQBZA,Computers&Accessories|NetworkingDevices|Repeaters&Extenders
AFIVMGZO74QYOK7KXVJMFH36PTPA,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs
AGQT36ICAXRXAG4IXZUULJZIH4XQ,Electronics|Accessories|MemoryCards|MicroSD
AGQCLZES57R2QEDXM4F4NYKS4BRA,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges"
AETHN2CGVNPVX5Y6SAWO6IO7QOEA,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers"
AGEN4ASYZOLVEWYV3Q2CJR42ZOEQ,Computers&Accessories|ExternalDevices&DataStorage|PenDrives
AESKYYTGWJ7VJASMOE6QQUDXSITQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
